estate_seed,rfc,es_proveedor,es_cliente,categoria,num_facturas,monto_total_facturado,monto_promedio_factura,monto_max_factura,monto_std_factura,pct_facturas_ppd,num_formas_pago_distintas,tiene_contrato,num_contratos,tiene_orden_compra,num_ordenes_compra,pct_po_mismo_requester_approver,pct_po_justo_bajo_umbral_50k,en_lista_69b,es_69b_definitivo,dias_antiguedad_al_facturar,num_transferencias_recibidas,monto_total_transferido,pct_facturas_sin_pago_rastreable,pct_concepto_generico,clabe_identica_a_empleado,misma_institucion_bancaria_que_empleado,monto_total_en_ledger,num_facturas_venta,monto_total_venta,monto_promedio_venta,pct_facturas_venta_sin_cobro,dias_a_cierre_periodo_venta,scheme_type,es_fraude,situacion_sat
141,TLG010810WJS,1,0,Limpieza,8,607752.8,75969.1,131473.87,46161.67,0.75,4,0,0,1,3,0.0,0.0,0,0,929.0,5,457012.12,0.25,0.0,0,0,607752.8,0,0.0,0.0,0.0,,no_esquema,0,no_listado
141,TWY130211UPO,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,60084.35,60084.35,0.0,71.0,no_esquema,0,no_listado
141,UON060203TF7,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,169703.86,169703.86,0.0,41.0,no_esquema,0,no_listado
141,VIAM870914DD2,1,0,Construccion,7,485509.51,69358.5,125508.78,31162.09,0.7143,4,1,1,1,2,0.0,0.0,1,0,629.0,4,319894.96,0.4286,0.0,0,0,485509.51,0,0.0,0.0,0.0,,no_esquema,0,presunto
141,WFL0410219QI,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,121479.7,121479.7,0.0,234.0,no_esquema,0,no_listado
141,WKW231206J9O,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,321133.01,321133.01,0.0,111.0,no_esquema,0,no_listado
141,WNS250101HGD,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,4,723717.33,180929.33,0.75,0.0,revenue_inflation,1,no_listado
142,ADQ141226404,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,293834.93,293834.93,0.0,178.0,no_esquema,0,no_listado
142,BAT210414760,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,334546.82,334546.82,0.0,25.0,no_esquema,0,no_listado
142,BJB010523MFG,1,0,Consultoria,9,659384.49,73264.94,161145.94,51084.21,0.6667,5,1,1,1,9,0.1111,0.0,0,0,744.0,9,659384.49,0.0,0.0,0,0,659384.49,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,BWM221212K0A,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,58015.95,58015.95,0.0,14.0,no_esquema,0,no_listado
142,CPE1505189KV,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,58925.19,58925.19,0.0,187.0,no_esquema,0,no_listado
142,CQZ200211ZBO,1,0,Mantenimiento,5,403760.07,80752.01,155469.89,55441.53,0.4,3,0,0,1,5,1.0,0.0,0,0,105.0,5,403760.07,0.0,0.0,0,0,403760.07,0,0.0,0.0,0.0,,kickback,1,no_listado
142,CUR1405141F4,1,0,Transporte,4,304392.1,76098.03,159995.6,60102.98,0.25,4,1,1,1,3,0.0,0.0,0,0,1715.0,4,304392.1,0.0,0.0,0,0,304392.1,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,CZR0009023PW,1,0,Consultoria,6,355156.13,59192.69,63058.28,5560.19,0.0,5,1,1,0,0,0.0,0.0,0,0,2194.0,6,355156.13,0.0,0.0,0,0,355156.13,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,DAX210622C2C,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,249387.89,249387.89,0.0,120.0,no_esquema,0,no_listado
142,DPZ070209GJD,1,0,Limpieza,5,627497.43,125499.49,158420.99,34938.1,0.6,4,0,0,1,2,0.0,0.0,0,0,977.0,5,627497.43,0.0,0.0,0,0,627497.43,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,DZR250604ESF,1,0,Construccion,9,454820.57,50535.62,67333.17,10088.08,0.0,6,1,1,1,9,0.0,0.0,0,0,46.0,7,360638.91,0.2222,0.0,0,0,454820.57,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,EBK141017XUJ,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,185767.61,185767.61,0.0,46.0,no_esquema,0,no_listado
142,FAQ04082422T,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,330083.44,330083.44,0.0,9.0,no_esquema,0,no_listado
142,GGW170114AQW,1,0,Seguridad,8,556800.0,69600.0,69600.0,0.0,0.0,4,1,1,0,0,0.0,0.0,0,0,1249.0,7,487200.0,0.0,0.0,0,0,556800.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,GLS0306173FY,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,61551.9,61551.9,0.0,123.0,no_esquema,0,no_listado
142,GPF260818QS2,1,0,Logistica,9,1002854.08,111428.23,169786.61,51867.95,0.4444,5,1,1,1,9,0.0,0.0,0,0,1654.0,9,1002854.08,0.0,0.0,0,0,1002854.08,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,HQN1511019N0,1,0,Publicidad,8,593047.39,74130.92,154251.86,44687.78,0.75,4,1,1,1,8,0.0,0.0,0,0,1096.0,7,573291.86,0.125,0.0,0,0,593047.39,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,JLV151118B4P,1,0,Mantenimiento,4,247883.4,61970.85,158547.83,57553.09,0.75,4,1,1,1,4,0.0,0.0,0,0,188.0,2,211602.54,0.5,0.0,0,0,247883.4,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,KJR2207184DW,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,102484.25,102484.25,0.0,185.0,no_esquema,0,no_listado
142,LBW200412A0O,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,342480.3,342480.3,0.0,93.0,no_esquema,0,no_listado
142,LIM101116EZ4,1,0,Consultoria,7,523297.6,74756.8,167891.29,52246.36,0.4286,4,0,0,1,5,0.4,0.0,0,0,180.0,6,355406.31,0.1429,0.0,0,0,523297.6,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,LLF080926XB7,1,0,Consultoria,3,185397.5,61799.17,110241.26,37975.2,0.6667,2,0,0,1,2,1.0,0.0,0,0,815.0,2,75156.24,0.3333,0.0,0,0,185397.5,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,LYK0411233PE,1,0,Mantenimiento,6,40779.99,6796.66,9392.25,1592.58,0.6667,3,1,1,1,6,1.0,0.0,0,0,1680.0,5,35830.44,0.1667,0.0,0,0,40779.99,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,MWY220710KPP,1,0,Limpieza,8,43741.57,5467.7,6678.83,1200.44,0.0,1,0,0,0,0,0.0,0.0,0,0,2413.0,8,43741.57,0.0,0.0,0,0,43741.57,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,NFB0309014GK,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,59175.1,59175.1,0.0,98.0,no_esquema,0,no_listado
142,NST1903043DE,1,0,Seguridad,5,339362.25,67872.45,111796.54,30558.05,0.6,5,1,1,1,5,0.2,0.0,0,0,2465.0,5,339362.25,0.0,0.0,0,0,339362.25,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,OJY1201127YM,1,0,Papeleria,4,60718.3,15179.58,16995.65,1988.21,0.0,2,1,1,0,0,0.0,0.0,0,0,2241.0,3,44399.1,0.25,0.0,0,0,60718.3,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,OOF250604994,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,62700.42,62700.42,0.0,66.0,no_esquema,0,no_listado
142,QHP231109NOO,1,0,Transporte,10,431847.78,43184.78,45740.41,1340.65,0.0,5,1,1,1,10,0.0,0.2,0,0,1742.0,8,346068.05,0.0,0.0,0,0,431847.78,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,QZC250810QHJ,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,221520.36,221520.36,0.0,51.0,no_esquema,0,no_listado
142,REMP760426MFA,1,0,Consultoria,5,164146.39,32829.28,38814.01,3995.99,0.0,4,1,1,0,0,0.0,0.0,1,0,2603.0,5,164146.39,0.0,0.0,0,0,164146.39,0,0.0,0.0,0.0,,no_esquema,0,presunto
142,RUI021018LX8,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,126560.19,126560.19,0.0,81.0,no_esquema,0,no_listado
142,RZY110326QBL,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,61153.11,61153.11,0.0,14.0,no_esquema,0,no_listado
142,SAA950320965,1,0,Seguridad,7,410172.39,58596.06,173709.2,61921.37,0.1429,6,0,0,1,5,0.0,0.0,0,0,949.0,7,410172.39,0.0,0.0,0,0,410172.39,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,SACJ721220T9A,1,0,Construccion,4,408794.18,102198.54,146659.01,37944.23,0.0,3,0,0,1,2,0.0,0.0,1,0,125.0,2,130116.39,0.5,0.0,0,0,408794.18,0,0.0,0.0,0.0,,no_esquema,0,presunto
142,SNN080617J6D,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,356850.24,356850.24,0.0,121.0,no_esquema,0,no_listado
142,TCO200902154,1,0,Papeleria,3,200818.69,66939.56,92154.59,34468.97,0.0,2,1,1,1,2,0.0,0.0,1,0,1748.0,2,108664.1,0.3333,0.0,0,0,200818.69,0,0.0,0.0,0.0,,no_esquema,0,presunto
142,TCS110508VE9,1,0,Tecnologia,10,482001.16,48200.12,49625.18,889.32,0.4,5,0,0,1,10,1.0,1.0,0,0,252.0,8,385693.03,0.1,1.0,0,0,482001.16,0,0.0,0.0,0.0,,threshold_splitting,1,no_listado
142,TIF260922N0R,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,237034.61,237034.61,0.0,198.0,no_esquema,0,no_listado
142,TLU160610PU8,1,0,Consultoria,8,534190.7,66773.84,154675.58,46504.65,0.25,5,0,0,0,0,0.0,0.0,1,1,145.0,8,534190.7,0.0,1.0,0,0,534190.7,0,0.0,0.0,0.0,,phantom_vendor,1,definitivo
142,TUT180423D6D,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,177430.07,177430.07,0.0,16.0,no_esquema,0,no_listado
142,VFO130610AD6,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,138616.23,138616.23,0.0,96.0,no_esquema,0,no_listado
142,VUT080614GCB,1,0,Papeleria,3,141178.3,47059.43,105176.61,41095.86,0.3333,3,1,1,1,3,0.0,0.0,0,0,1823.0,3,141178.3,0.0,0.0,0,0,141178.3,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,WKJ180519MU2,1,0,Transporte,9,689262.92,76584.77,135263.22,45414.46,0.5556,6,0,0,1,5,0.0,0.0,0,0,530.0,6,456608.41,0.2222,0.0,0,0,689262.92,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,WPU220216C4F,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,5,779963.03,155992.61,0.6,0.0,revenue_inflation,1,no_listado
142,WWR070217BP9,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,61360.49,61360.49,0.0,32.0,no_esquema,0,no_listado
142,XAB040616OJS,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,299930.85,299930.85,0.0,194.0,no_esquema,0,no_listado
142,XBJ2606189QY,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,59238.91,59238.91,0.0,112.0,no_esquema,0,no_listado
142,XYM240525V1L,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,287308.02,287308.02,0.0,196.0,no_esquema,0,no_listado
142,YPH060405JVE,1,0,Logistica,1,1541713.11,1541713.11,1541713.11,0.0,0.0,1,0,0,0,0,0.0,0.0,0,0,310.0,1,1541713.11,0.0,0.0,0,0,1541713.11,0,0.0,0.0,0.0,,round_tripping,1,no_listado
142,YQB071003WEW,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,58436.01,58436.01,0.0,84.0,no_esquema,0,no_listado
142,YUM040417WGX,1,0,Publicidad,7,414724.02,59246.29,154959.79,48170.87,0.7143,5,0,0,1,3,0.0,0.0,0,0,154.0,7,414724.02,0.0,0.0,0,0,414724.02,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,ZAF040720JWK,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,58909.24,58909.24,0.0,111.0,no_esquema,0,no_listado
142,ZGB080607QCX,1,0,Limpieza,7,509716.96,72816.71,141819.37,44683.91,0.5714,5,0,0,1,1,0.0,0.0,0,0,2102.0,7,509716.96,0.0,0.0,0,0,509716.96,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,ZRH160630UYA,1,0,Transporte,7,444382.48,63483.21,107898.2,26352.38,0.4286,4,1,1,1,4,0.25,0.0,0,0,2377.0,4,202374.89,0.4286,0.0,0,0,444382.48,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,ZTR040819U0K,1,0,Mantenimiento,1,9860.0,9860.0,9860.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0,0,1255.0,1,9860.0,0.0,0.0,0,0,9860.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
142,ZWJ1905046BN,1,0,Mantenimiento,6,409917.74,68319.62,126801.72,49965.8,0.6667,2,0,0,1,4,0.0,0.0,0,0,1238.0,6,409917.74,0.0,0.0,0,0,409917.74,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,AAFJ990811247,1,0,Consultoria,5,197329.3,39465.86,45246.32,6379.66,0.0,4,1,1,0,0,0.0,0.0,1,0,2587.0,5,197329.3,0.0,0.0,0,0,197329.3,0,0.0,0.0,0.0,,no_esquema,0,presunto
143,ADV121218SC9,1,0,Limpieza,3,139556.06,46518.69,80264.75,25525.19,0.3333,3,0,0,1,3,0.0,0.0,0,0,1562.0,3,139556.06,0.0,0.0,0,0,139556.06,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,AEE101112ZES,1,0,Papeleria,6,568334.97,94722.5,161911.59,49746.35,0.6667,3,0,0,1,4,0.0,0.0,0,0,1478.0,5,406423.38,0.1667,0.0,0,0,568334.97,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,AIR200524O91,1,0,Tecnologia,3,198982.22,66327.41,69604.43,2322.31,0.6667,3,1,1,1,3,0.0,0.0,0,0,1913.0,3,198982.22,0.0,0.0,0,0,198982.22,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,AOD04090143G,1,0,Transporte,3,290716.26,96905.42,165575.98,59832.13,0.0,2,1,1,1,3,0.0,0.0,0,0,1217.0,3,290716.26,0.0,0.0,0,0,290716.26,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,BOH120225CTD,1,0,Mantenimiento,6,434243.32,72373.89,130781.66,39286.43,0.1667,3,1,1,1,6,1.0,0.0,0,0,218.0,5,324533.78,0.1667,0.0,0,0,434243.32,0,0.0,0.0,0.0,,kickback,1,no_listado
143,BPI010826SU5,1,0,Limpieza,8,36278.11,4534.76,5875.83,1086.9,0.0,1,0,0,0,0,0.0,0.0,0,0,2410.0,8,36278.11,0.0,0.0,0,0,36278.11,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,BSZ010225ITD,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,95985.43,95985.43,0.0,85.0,no_esquema,0,no_listado
143,BXD110920YF5,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,3,354493.18,118164.39,0.6667,1.0,revenue_inflation,1,no_listado
143,CCY140512AXK,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,361851.65,361851.65,0.0,218.0,no_esquema,0,no_listado
143,CLK180209SBG,1,0,Publicidad,8,446590.59,55823.82,121731.29,39566.44,0.125,5,1,1,1,8,0.0,0.0,0,0,2017.0,8,446590.59,0.0,0.0,0,0,446590.59,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,CMQ240720OG6,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,167194.36,167194.36,0.0,95.0,no_esquema,0,no_listado
143,CMU070818NT0,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,361469.49,361469.49,0.0,92.0,no_esquema,0,no_listado
143,CWM210519VUT,1,0,Logistica,12,573567.39,47797.28,49015.09,793.04,0.3333,5,0,0,1,12,1.0,1.0,0,0,348.0,12,573567.39,0.0,1.0,0,0,573567.39,0,0.0,0.0,0.0,,threshold_splitting,1,no_listado
143,DIF2011083ZX,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,282502.83,282502.83,0.0,185.0,no_esquema,0,no_listado
143,DRS160613Z9V,1,0,Mantenimiento,1,9860.0,9860.0,9860.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0,0,1092.0,1,9860.0,0.0,0.0,0,0,9860.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,EXQ211103YGK,1,0,Transporte,10,440454.2,44045.42,48473.49,2876.55,0.0,5,1,1,1,10,0.0,0.4,0,0,1725.0,8,345536.85,0.2,0.0,0,0,440454.2,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,FCW170525ZJ9,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,142602.23,142602.23,0.0,14.0,no_esquema,0,no_listado
143,GAT181226O4J,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,70233.8,70233.8,0.0,17.0,no_esquema,0,no_listado
143,GEL120905KE8,1,0,Publicidad,4,414369.79,103592.45,162567.36,40558.59,0.5,3,1,1,1,1,0.0,0.0,0,0,942.0,2,234873.54,0.5,0.0,0,0,414369.79,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,GQD260224I76,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,60233.23,60233.23,0.0,200.0,no_esquema,0,no_listado
143,GSI230709KCX,1,0,Papeleria,4,50708.86,12677.22,13846.68,926.57,0.0,4,1,1,0,0,0.0,0.0,0,0,2190.0,4,50708.86,0.0,0.0,0,0,50708.86,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,GTV120327YKN,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,360153.27,360153.27,0.0,4.0,no_esquema,0,no_listado
143,JHV1812281E9,1,0,Construccion,4,231792.25,57948.06,136774.22,47995.38,0.75,3,0,0,1,1,0.0,0.0,0,0,1051.0,4,231792.25,0.0,0.0,0,0,231792.25,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,KLH050821K6X,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,214255.69,214255.69,0.0,7.0,no_esquema,0,no_listado
143,KMP0101268MA,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,235500.78,235500.78,0.0,5.0,no_esquema,0,no_listado
143,KRQ220805HUV,1,0,Consultoria,1,1423151.38,1423151.38,1423151.38,0.0,1.0,1,0,0,0,0,0.0,0.0,0,0,2126.0,1,1423151.38,0.0,0.0,0,0,1423151.38,0,0.0,0.0,0.0,,round_tripping,1,no_listado
143,LDP2209138C9,1,0,Limpieza,3,96133.51,32044.5,57683.23,18134.23,0.3333,2,1,1,1,1,0.0,0.0,1,0,931.0,2,38450.28,0.3333,0.0,0,0,96133.51,0,0.0,0.0,0.0,,no_esquema,0,presunto
143,LUCJ8412208W9,1,0,Consultoria,4,414040.34,103510.08,142163.16,32528.43,0.75,3,1,1,0,0,0.0,0.0,1,0,355.0,2,145075.46,0.5,0.0,0,0,414040.34,0,0.0,0.0,0.0,,no_esquema,0,presunto
143,LUSJ600704D71,1,0,Consultoria,7,603389.68,86198.53,162756.41,54213.12,0.1429,4,0,0,0,0,0.0,0.0,1,1,45.0,7,603389.68,0.0,1.0,0,0,603389.68,0,0.0,0.0,0.0,,phantom_vendor,1,definitivo
143,MOC17102661J,1,0,Mantenimiento,6,46146.92,7691.15,10287.97,1961.74,0.6667,5,1,1,1,6,1.0,0.0,0,0,1598.0,5,37028.8,0.1667,0.0,0,0,46146.92,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,MQK060505JQE,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,61695.47,61695.47,0.0,131.0,no_esquema,0,no_listado
143,MQQ210305RUE,1,0,Publicidad,7,593507.95,84786.85,155759.58,51062.41,0.2857,4,0,0,1,2,0.5,0.0,0,0,258.0,7,593507.95,0.0,0.0,0,0,593507.95,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,NAG100705HNR,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,303720.55,303720.55,0.0,162.0,no_esquema,0,no_listado
143,NIC2012279GL,1,0,Seguridad,7,519834.42,74262.06,149596.64,52065.52,0.4286,5,0,0,1,2,0.0,0.0,0,0,1049.0,6,502402.52,0.1429,0.0,0,0,519834.42,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,NZQ180813YUY,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,357981.41,357981.41,0.0,200.0,no_esquema,0,no_listado
143,OHX080511OAI,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,361888.63,361888.63,0.0,181.0,no_esquema,0,no_listado
143,OZA15080292S,1,0,Seguridad,8,556800.0,69600.0,69600.0,0.0,0.0,5,1,1,0,0,0.0,0.0,0,0,1249.0,8,556800.0,0.0,0.0,0,0,556800.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,PIA980421QT4,1,0,Mantenimiento,6,388114.69,64685.78,122776.08,38810.94,0.8333,3,0,0,1,3,0.3333,0.0,0,0,873.0,5,370682.79,0.1667,0.0,0,0,388114.69,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,QKG050726NG6,1,0,Construccion,5,352406.94,70481.39,143819.82,47887.35,0.4,3,0,0,1,3,0.3333,0.0,0,0,804.0,5,352406.94,0.0,0.0,0,0,352406.94,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,QKY200714N34,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,62333.53,62333.53,0.0,164.0,no_esquema,0,no_listado
143,QNL040415VH2,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,317239.99,317239.99,0.0,122.0,no_esquema,0,no_listado
143,REA1404028H8,1,0,Seguridad,7,365775.15,52253.59,87129.21,20120.04,0.4286,4,1,1,1,4,0.0,0.0,0,0,183.0,5,220410.81,0.2857,0.0,0,0,365775.15,0,0.0,0.0,0.0,,no_esquema,0,no_listado
143,RJR170314C3Y,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,182544.12,182544.12,0.0,208.0,no_esquema,0,no_listado
143,RKG2202085M9,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,306620.07,306620.07,0.0,64.0,no_esquema,0,no_listado
143,RUI020504K8Y,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,277134.31,277134.31,0.0,43.0,no_esquema,0,no_listado
